chrom	start	end	gene	distance	peak_type
chr18	25691887	25692788	Gm3227	-37759	distal
chr18	25691887	25692788	Celf4	0	distal
chr18	25754222	25755215	Gm3227	23676	distal
chr18	25754222	25755215	Celf4	0	distal
chr18	25800866	25801731	0710001A04Rik	-45096	distal
chr18	25800866	25801731	Celf4	0	distal
chr18	25868180	25869144	Celf4	17615	distal
chr18	25887993	25888934	Gm56495	542	distal
chr18	26044255	26045139	Gm50304	72122	distal
chr18	26056867	26057756	Gm33228	-82858	distal
chr18	26076016	26076870	Gm33228	-63744	distal
chr18	26151293	26152200	Gm33228	5934	distal
chr18	28210566	28211418			intergenic
chr18	29217922	29218808			intergenic
chr18	29422836	29423738	4930527G23Rik	-151515	distal
chr18	30178757	30179741			intergenic
chr18	30394140	30395237	Gm49980	-5065	distal
chr18	30400604	30401495	Gm49980	303	distal
chr18	30405414	30406316	Pik3c3	0	promoter
chr18	30498465	30499334	Pik3c3	92541	distal
chr18	30662919	30663818			intergenic
chr18	31623626	31624614	Syt4	-43168	distal
chr18	31742371	31743245	B930094E09Rik	0	promoter
chr18	31742371	31743245	Slc25a46	0	promoter
chr18	31761274	31762164	Sap130	-5260	distal
chr18	31767563	31768345	Sap130	128	distal
chr18	31846651	31847554	Ammecr1l	-45379	distal
chr18	31846651	31847554	Sap130	0	distal
chr18	31892380	31893276	Ammecr1l	0	promoter
chr18	31897889	31898892	Ammecr1l	3033	distal
chr18	31913540	31914326	Ammecr1l	0	distal
chr18	31913540	31914326	Gm26533	7772	distal
chr18	31921703	31922590	Gm26533	0	promoter
chr18	31921703	31922590	Polr2d	0	promoter
chr18	31932369	31933214	Wdr33	-3929	distal
chr18	31936671	31937575	Wdr33	0	promoter
chr18	31956031	31956904	Wdr33	18803	distal
chr18	31959537	31960530	Wdr33	22309	distal
chr18	31995791	31996636	Wdr33	0	distal
chr18	31995791	31996636	Sft2d3	48241	distal
chr18	32017082	32017986	Sft2d3	26891	distal
chr18	32017082	32017986	Wdr33	0	distal
chr18	32021348	32022227	Wdr33	0	distal
chr18	32021348	32022227	Sft2d3	22650	distal
chr18	32043561	32044471	Sft2d3	406	distal
chr18	32054873	32055847	Lims2	-8531	distal
chr18	32057162	32058030	Lims2	-6348	distal
chr18	32058478	32059250	Lims2	-5128	distal
chr18	32064113	32064938	Lims2	0	promoter
chr18	32068119	32068967	Lims2	3742	distal
chr18	32071905	32072625	Lims2	7528	distal
chr18	32080867	32081783	Gpr17	906	distal
chr18	32080867	32081783	Lims2	0	distal
chr18	32128206	32129123	Myo7b	0	distal
chr18	32128206	32129123	Gm16344	-25670	distal
chr18	32149643	32150123	Myo7b	0	distal
chr18	32149643	32150123	Gm16344	-4670	distal
chr18	32165400	32166269	Myo7b	3745	distal
chr18	32169671	32170557	Myo7b	0	promoter
chr18	32174265	32175021	Myo7b	-4252	distal
chr18	32184510	32185443	Myo7b	-14497	distal
chr18	32188752	32189476	Iws1	-11318	distal
chr18	32192709	32193523	Iws1	-7271	distal
chr18	32200484	32201358	Gm56489	0	promoter
chr18	32200484	32201358	Iws1	0	promoter
chr18	32266125	32266570	Proc	4682	distal
chr18	32270722	32271527	Proc	0	promoter
chr18	32272264	32273136	Proc	0	promoter
chr18	32280338	32281210	Gm26717	-5319	distal
chr18	32286039	32286974	Gm26717	0	promoter
chr18	32295606	32296478	Map3k2	0	promoter
chr18	32372913	32373776	Ercc3	0	promoter
chr18	32417888	32418715	Ercc3	44536	distal
chr18	32509836	32510714	A830052D11Rik	0	distal
chr18	32509836	32510714	Bin1	0	promoter
chr18	32554900	32555800	Tex51	39725	distal
chr18	32554900	32555800	Bin1	0	distal
chr18	32565053	32565878	Bin1	0	distal
chr18	32565053	32565878	Tex51	29647	distal
chr18	32568183	32569097	Bin1	0	distal
chr18	32568183	32569097	Tex51	26428	distal
chr18	32573997	32574914	Tex51	20611	distal
chr18	32617669	32618615	Gm44577	22038	distal
chr18	32685284	32686364	Gypc	6669	distal
chr18	32686899	32687923	Gypc	5110	distal
chr18	32692413	32693301	Gypc	0	promoter
chr18	32969981	32970856	Wdr36	0	promoter
chr18	33071976	33072858	2310026I22Rik	0	promoter
chr18	33071976	33072858	Camk4	0	promoter
chr18	33230705	33231618	Camk4	0	distal
chr18	33230705	33231618	Stard4	115201	distal
chr18	33280770	33281650	Camk4	0	distal
chr18	33280770	33281650	Stard4	65169	distal
chr18	33307195	33308174	Stard4	38645	distal
chr18	33307195	33308174	Camk4	0	distal
chr18	33342338	33343247	Stard4	3572	distal
chr18	33344610	33345422	Stard4	1397	distal
chr18	33346567	33347482	Stard4	0	promoter
chr18	33369100	33369740	Stard4	-22186	distal
chr18	33373947	33374805	Stard4	-27033	distal
chr18	33392319	33393098	Stard4	-45405	distal
chr18	33424818	33425649	Stard4	-77904	distal
chr18	33425779	33426619	Stard4	-78865	distal
chr18	33506612	33507502	Nrep	88986	distal
chr18	33510856	33511713	Nrep	84775	distal
chr18	33545587	33546352	Nrep	50136	distal
chr18	33546474	33547158	Nrep	49330	distal
chr18	33566656	33567552	Nrep	28936	distal
chr18	33575941	33576630	Nrep	19858	distal
chr18	33580782	33581683	Nrep	14805	distal
chr18	33596585	33597509	Gm10549	0	promoter
chr18	33596585	33597509	Nrep	0	promoter
chr18	33614231	33615059	Gm10549	17016	distal
chr18	33685674	33686568	Gm10549	88459	distal
chr18	33688193	33688985	Gm10549	90978	distal
chr18	33689297	33690098	Gm10549	92082	distal
chr18	33755989	33756881	Gm10549	158774	distal
chr18	33927488	33928387	Epb41l4aos	0	promoter
chr18	33936750	33937644	Epb41l4a	0	distal
chr18	33936750	33937644	Epb41l4aos	8807	distal
chr18	33939720	33940590	Epb41l4a	0	distal
chr18	33939720	33940590	Epb41l4aos	11777	distal
chr18	33966188	33967095	Epb41l4a	0	distal
chr18	33966188	33967095	Epb41l4aos	38245	distal
chr18	33982123	33982986	Epb41l4a	0	distal
chr18	33982123	33982986	Epb41l4aos	54180	distal
chr18	34004321	34005197	Epb41l4a	0	distal
chr18	34004321	34005197	Epb41l4aos	76378	distal
chr18	34086037	34086830	Epb41l4a	53142	distal
chr18	34120510	34121403	Epb41l4a	18569	distal
chr18	34139772	34140635	Epb41l4a	0	promoter
chr18	34183142	34184059	Gm50265	2028	distal
chr18	34185514	34186365	Gm50265	0	promoter
chr18	34200465	34201330	Gm50265	-14379	distal
chr18	34212796	34213707	Gm50265	-26710	distal
chr18	34235915	34236897	Gm50265	-49829	distal
chr18	34250829	34251718	Gm50265	-64743	distal
chr18	34315335	34316179	Apc	-37858	distal
chr18	34353610	34354471	Apc	0	promoter
chr18	34380176	34381075	Apc	0	promoter
chr18	34391923	34392925	Apc	11173	distal
chr18	34457565	34458475	Srp19	-5723	distal
chr18	34463689	34464582	Srp19	0	promoter
chr18	34491367	34492225	Reep5	14197	distal
chr18	34496355	34497220	Reep5	9202	distal
chr18	34506025	34506875	Reep5	0	promoter
chr18	34541993	34542891	Pkd2l2	0	promoter
chr18	34543837	34544738	Pkd2l2	1359	distal
chr18	34548671	34549565	Pkd2l2	6193	distal
chr18	34636577	34637439	Fam13b	2437	distal
chr18	34639415	34640269	Fam13b	0	promoter
chr18	34652814	34653643	Fam13b	-12939	distal
chr18	34662378	34663180	Wnt8a	-12186	distal
chr18	34671005	34671996	Wnt8a	-3370	distal
chr18	34679924	34680861	Wnt8a	4559	distal
chr18	34691121	34692000	Wnt8a	15756	distal
chr18	34703804	34704696	Nme5	7472	distal
chr18	34705444	34706348	Nme5	5820	distal
chr18	34711696	34712593	Nme5	0	promoter
chr18	34757349	34758102	Kif20a	0	promoter
chr18	34757349	34758102	Brd8	0	promoter
chr18	34784371	34785236	Cdc23	0	promoter
chr18	34795885	34796773	Cdc23	-11098	distal
chr18	34822640	34823375	Gfra3	30065	distal
chr18	34859645	34860701	Gfra3	-6206	distal
chr18	34884248	34885136	Cdc25c	0	promoter
chr18	34884248	34885136	2010110K18Rik	0	promoter
chr18	34892098	34892870	Fam53c	0	promoter
chr18	34901555	34902252	Fam53c	0	distal
chr18	34901555	34902252	Kdm3b	-7848	distal
chr18	34909718	34910526	Kdm3b	0	promoter
chr18	34911922	34912817	Kdm3b	1804	distal
chr18	34916344	34917147	Kdm3b	6226	distal
chr18	34973262	34974151	Reep2	0	promoter
chr18	34982867	34983694	Egr1	-9182	distal
chr18	34992598	34993294	Egr1	0	promoter
chr18	34993446	34994352	Egr1	0	promoter
chr18	34995125	34995874	Egr1	866	distal
chr18	35016359	35017324	Egr1	22100	distal
chr18	35020098	35021008	Egr1	25839	distal
chr18	35021710	35022669	Egr1	27451	distal
chr18	35033406	35033976	Etf1	31084	distal
chr18	35034867	35035642	Etf1	29418	distal
chr18	35044518	35045435	Etf1	19625	distal
chr18	35064640	35065534	Gm56507	0	promoter
chr18	35064640	35065534	Etf1	0	promoter
chr18	35081105	35082004	Hspa9	5406	distal
chr18	35087224	35088113	Gm56488	0	promoter
chr18	35087224	35088113	Hspa9	0	promoter
chr18	35091166	35091973	Gm56488	3452	distal
chr18	35101550	35102397	Gm36037	-13578	distal
chr18	35128640	35129666	Gm36037	12663	distal
chr18	35154926	35155754	Gm36037	38949	distal
chr18	35166835	35167753	Gm36037	50858	distal
chr18	35173240	35173644	Gm3587	47050	distal
chr18	35173240	35173644	Gm36037	0	distal
chr18	35178288	35179190	Gm3587	41504	distal
chr18	35178288	35179190	Gm36037	0	distal
chr18	35179819	35180614	Gm3587	40080	distal
chr18	35179819	35180614	Gm36037	0	distal
chr18	35220089	35221047	Gm3587	0	promoter
chr18	35220089	35221047	Gm36037	0	distal
chr18	35226968	35227847	Gm3587	-6271	distal
chr18	35226968	35227847	Gm36037	0	distal
chr18	35236048	35237013	Gm36037	0	distal
chr18	35236048	35237013	Ctnna1	-14899	distal
chr18	35251434	35252318	Ctnna1	0	promoter
chr18	35257634	35258440	Ctnna1	5723	distal
chr18	35277448	35278270	Ctnna1	25537	distal
chr18	35349314	35350228	Ctnna1	0	distal
chr18	35349314	35350228	Lrrtm2	-1238	distal
chr18	35377322	35378232	Ctnna1	0	distal
chr18	35377322	35378232	Gm50146	-18850	distal
chr18	35420807	35421646	Sil1	0	distal
chr18	35420807	35421646	Gm50146	23726	distal
chr18	35429097	35430008	Sil1	0	distal
chr18	35429097	35430008	Gm50146	32016	distal
chr18	35439104	35440148	Sil1	0	distal
chr18	35439104	35440148	Gm50146	42023	distal
chr18	35469306	35470182	Gm50146	72225	distal
chr18	35469306	35470182	Sil1	0	distal
chr18	35479974	35480902	Sil1	0	distal
chr18	35479974	35480902	Gm50146	82893	distal
chr18	35481568	35482371	Gm50146	84487	distal
chr18	35481568	35482371	Sil1	0	distal
chr18	35486107	35487000	Gm50146	89026	distal
chr18	35486107	35487000	Sil1	0	distal
chr18	35491695	35492578	Gm50146	94614	distal
chr18	35491695	35492578	Sil1	0	distal
chr18	35599988	35600866	Gm50145	-21291	distal
chr18	35599988	35600866	Sil1	0	distal
chr18	35602529	35603576	Gm50145	-18581	distal
chr18	35602529	35603576	Sil1	0	distal
chr18	35607998	35608819	Gm50145	-13338	distal
chr18	35607998	35608819	Sil1	0	distal
chr18	35612337	35613223	Sil1	0	distal
chr18	35612337	35613223	Gm50145	-8934	distal
chr18	35621655	35622455	Gm50145	0	promoter
chr18	35621655	35622455	Sil1	0	distal
chr18	35631488	35632363	Sil1	0	promoter
chr18	35631488	35632363	Gm50149	0	promoter
chr18	35665717	35666380	Snhg4	-20044	distal
chr18	35672803	35673780	Snhg4	-12644	distal
chr18	35685981	35686842	Snhg4	0	promoter
chr18	35687230	35687983	Snhg4	807	distal
chr18	35694934	35695733	Matr3	0	promoter
chr18	35731348	35732157	Gm50163	0	promoter
chr18	35731348	35732157	Paip2	0	promoter
chr18	35759898	35760799	Slc23a1	0	promoter
chr18	35775230	35776117	Mzb1	6303	distal
chr18	35787800	35788568	Prob1	0	promoter
chr18	35788999	35789721	Prob1	-709	promoter
chr18	35794779	35795683	Spata24	0	promoter
chr18	35809121	35809858	Dnajc18	0	distal
chr18	35809121	35809858	Spata24	-13883	distal
chr18	35809982	35810675	Dnajc18	0	distal
chr18	35809982	35810675	Spata24	-14744	distal
chr18	35811614	35812413	Dnajc18	0	distal
chr18	35811614	35812413	Spata24	-16376	distal
chr18	35835684	35836581	Dnajc18	0	promoter
chr18	35863027	35863918	Smim33	2986	distal
chr18	35881449	35882342	Sting1	-7843	distal
chr18	35884872	35885749	Sting1	-11266	distal
chr18	35892063	35893067	Ube2d2a	-11544	distal
chr18	35904102	35904958	Ube2d2a	0	promoter
chr18	35943541	35944364	Cxxc5	-18477	distal
chr18	35947584	35948244	Cxxc5	-14597	distal
chr18	35948369	35949151	Cxxc5	-13690	distal
chr18	35956068	35956859	Cxxc5	-5982	distal
chr18	35962605	35963529	Cxxc5	0	promoter
chr18	35962605	35963529	Gm29417	0	distal
chr18	35966058	35966568	Cxxc5	0	distal
chr18	35966058	35966568	Gm29417	-1913	distal
chr18	35968877	35969684	Cxxc5	0	distal
chr18	35968877	35969684	Gm29417	-4732	distal
chr18	35969930	35970833	Cxxc5	0	distal
chr18	35969930	35970833	Gm29417	-5785	distal
chr18	35977278	35978118	Cxxc5	0	distal
chr18	35977278	35978118	Gm29417	-13133	distal
chr18	35980981	35981841	Gm50399	-13463	distal
chr18	35980981	35981841	Cxxc5	0	distal
chr18	35987216	35988104	Cxxc5	0	distal
chr18	35987216	35988104	Gm50399	-7200	distal
chr18	35995401	35996287	Gm50399	98	promoter
chr18	36000675	36001486	Gm50399	5372	distal
chr18	36006459	36007210	Gm50399	0	distal
chr18	36006459	36007210	Gm41693	-157	promoter
chr18	36007830	36008663	Gm50399	0	distal
chr18	36007830	36008663	Gm41693	464	distal
chr18	36020597	36021501	Gm36315	1889	distal
chr18	36031561	36032453	Gm36315	-8172	distal
chr18	36042863	36043759	C330008A17Rik	0	promoter
chr18	36051646	36052342	Gm50405	-4006	distal
chr18	36052479	36053300	Gm50405	-3048	distal
chr18	36053955	36054868	Gm50405	-1480	distal
chr18	36063371	36064289	Gm50405	7024	distal
chr18	36065671	36066595	Gm56493	-8856	distal
chr18	36067198	36068057	Gm56493	-7394	distal
chr18	36072382	36073302	Gm56493	-2149	distal
chr18	36075061	36075902	Gm56493	0	promoter
chr18	36091985	36092929	Gm56493	0	distal
chr18	36091985	36092929	Psd2	-4954	distal
chr18	36097621	36098511	Psd2	0	promoter
chr18	36137401	36138153	Psd2	39244	distal
chr18	36150918	36151810	Nrg2	49868	distal
chr18	36163747	36164635	Nrg2	37043	distal
chr18	36254991	36255900	4930471G03Rik	16288	distal
chr18	36254991	36255900	Nrg2	0	distal
chr18	36329216	36330054	Nrg2	379	distal
chr18	36330264	36330841	Nrg2	0	promoter
chr18	36375014	36375848	Pura	-38302	distal
chr18	36407678	36408580	Pura	-5570	distal
chr18	36413826	36414716	Pura	0	promoter
chr18	36419690	36420562	Pura	5541	distal
chr18	36443459	36444326	Igip	11728	distal
chr18	36452929	36453772	Igip	21198	distal
chr18	36461405	36462326	Cystm1	-13247	distal
chr18	36481364	36482237	Cystm1	0	promoter
chr18	36483502	36484331	Cystm1	1676	distal
chr18	36487508	36488410	Cystm1	5682	distal
chr18	36499318	36500130	Cystm1	17492	distal
chr18	36500840	36501632	Cystm1	19014	distal
chr18	36512539	36513402	Cystm1	30713	distal
chr18	36517635	36518232	Cystm1	35809	distal
chr18	36524838	36525386	Cystm1	43012	distal
chr18	36548252	36549108	Pfdn1	38469	distal
chr18	36574128	36574991	Pfdn1	12586	distal
chr18	36576349	36577244	Pfdn1	10333	distal
chr18	36587054	36587967	Pfdn1	0	promoter
chr18	36606002	36606900	Pfdn1	-18426	distal
chr18	36613977	36614685	Pfdn1	-26401	distal
chr18	36619535	36620413	Hbegf	28445	distal
chr18	36625777	36626647	Hbegf	22211	distal
chr18	36630503	36631530	Hbegf	17328	distal
chr18	36642658	36643458	Hbegf	5400	distal
chr18	36646922	36647750	Hbegf	1108	distal
chr18	36648459	36649338	Hbegf	0	promoter
chr18	36654831	36655679	Gm50199	0	promoter
chr18	36658297	36659158	Slc4a9	-2042	distal
chr18	36662597	36663490	Slc4a9	1388	distal
chr18	36674135	36674981	Slc4a9	12926	distal
chr18	36693008	36693774	Ankhd1	0	promoter
chr18	36693008	36693774	Gm56496	0	promoter
chr18	36694990	36695667	Ankhd1	1327	distal
chr18	36758653	36759529	Ankhd1	0	distal
chr18	36758653	36759529	Eif4ebp3	-37584	distal
chr18	36794016	36794943	Eif4ebp3	-2170	distal
chr18	36796626	36797518	Eif4ebp3	0	promoter
chr18	36802856	36803724	Sra1	144	distal
chr18	36804274	36805000	Sra1	-407	promoter
chr18	36804274	36805000	Apbb3	0	distal
chr18	36811985	36812898	Slc35a4	0	promoter
chr18	36811985	36812898	Apbb3	0	promoter
chr18	36824193	36825044	E230025N22Rik	3934	distal
chr18	36831152	36831976	E230025N22Rik	-2175	distal
chr18	36838008	36838842	E230025N22Rik	-9031	distal
chr18	36839550	36840465	E230025N22Rik	-10573	distal
chr18	36858762	36859418	Cd14	433	distal
chr18	36867723	36868595	Tmco6	0	promoter
chr18	36872536	36873363	Tmco6	0	distal
chr18	36872536	36873363	Ndufa2	4247	distal
chr18	36877065	36878095	Ndufa2	0	promoter
chr18	36877065	36878095	Ik	0	promoter
chr18	36892825	36893739	Wdr55	0	promoter
chr18	36895609	36896443	Wdr55	2337	distal
chr18	36915850	36916748	Hars2	0	promoter
chr18	36915850	36916748	Hars	0	promoter
chr18	36926472	36927363	Zmat2	0	promoter
chr18	36934416	36935315	Zmat2	7488	distal
chr18	36935940	36936667	Zmat2	9012	distal
chr18	37276590	37277437	Pcdha12	0	distal
chr18	37276590	37277437	Pcdha7	0	distal
chr18	37276590	37277437	Pcdha4	0	distal
chr18	37276590	37277437	Pcdha2	0	distal
chr18	37276590	37277437	Pcdha8	0	distal
chr18	37276590	37277437	Pcdha9	0	distal
chr18	37276590	37277437	Pcdha6	0	distal
chr18	37276590	37277437	Pcdha1	0	distal
chr18	37276590	37277437	Pcdhac1	0	distal
chr18	37276590	37277437	Pcdha5	0	distal
chr18	37276590	37277437	Pcdhac2	35	promoter
chr18	37276590	37277437	Pcdha3	0	distal
chr18	37276590	37277437	Pcdha11	0	distal
chr18	37276590	37277437	Pcdha10	0	distal
chr18	37349836	37350773	Gm10544	-38262	distal
chr18	37350947	37351848	Gm10544	-39373	distal
chr18	37776853	37777753	Taf7	0	promoter
chr18	37788288	37789204	3222401L13Rik	0	promoter
chr18	37847369	37848340	Pcdhga4	0	distal
chr18	37847369	37848340	Gm37165	0	distal
chr18	37847369	37848340	Pcdhga6	0	distal
chr18	37847369	37848340	Pcdhga5	0	distal
chr18	37847369	37848340	Pcdhga7	0	promoter
chr18	37847369	37848340	Pcdhga3	0	distal
chr18	37847369	37848340	Pcdhga2	0	distal
chr18	37847369	37848340	Pcdhga1	0	distal
chr18	37847369	37848340	Pcdhgb1	0	distal
chr18	37847369	37848340	Pcdhgb2	0	distal
chr18	37853062	37853914	Pcdhgb2	0	distal
chr18	37853062	37853914	Gm37165	0	distal
chr18	37853062	37853914	Pcdhga3	0	distal
chr18	37853062	37853914	Pcdhga6	0	distal
chr18	37853062	37853914	Pcdhga4	0	distal
chr18	37853062	37853914	Pcdhgb4	0	promoter
chr18	37853062	37853914	Pcdhga5	0	distal
chr18	37853062	37853914	Pcdhga7	0	distal
chr18	37853062	37853914	Pcdhga2	0	distal
chr18	37853062	37853914	Pcdhga1	0	distal
chr18	37853062	37853914	Pcdhgb1	0	distal
chr18	37863640	37864504	Pcdhga7	0	distal
chr18	37863640	37864504	Pcdhga3	0	distal
chr18	37863640	37864504	Pcdhga8	0	distal
chr18	37863640	37864504	Pcdhga6	0	distal
chr18	37863640	37864504	Pcdhgb5	0	promoter
chr18	37863640	37864504	Pcdhga4	0	distal
chr18	37863640	37864504	Pcdhgb4	0	distal
chr18	37863640	37864504	Pcdhga5	0	distal
chr18	37863640	37864504	Pcdhga2	0	distal
chr18	37863640	37864504	Pcdhga1	0	distal
chr18	37863640	37864504	Pcdhgb1	0	distal
chr18	37863640	37864504	Pcdhgb2	0	distal
chr18	37874712	37875603	Pcdhga8	0	distal
chr18	37874712	37875603	Pcdhgb2	0	distal
chr18	37874712	37875603	Pcdhga9	0	distal
chr18	37874712	37875603	Pcdhga3	0	distal
chr18	37874712	37875603	Pcdhga6	0	distal
chr18	37874712	37875603	Pcdhgb5	0	distal
chr18	37874712	37875603	Pcdhga4	0	distal
chr18	37874712	37875603	Pcdhgb4	0	distal
chr18	37874712	37875603	Pcdhga5	0	distal
chr18	37874712	37875603	Pcdhga7	0	distal
chr18	37874712	37875603	Pcdhga2	0	distal
chr18	37874712	37875603	Pcdhga1	0	distal
chr18	37874712	37875603	Pcdhgb6	0	promoter
chr18	37874712	37875603	Pcdhgb1	0	distal
chr18	37879769	37880580	Pcdhgb6	0	distal
chr18	37879769	37880580	Pcdhga3	0	distal
chr18	37879769	37880580	Pcdhga8	0	distal
chr18	37879769	37880580	Pcdhga6	0	distal
chr18	37879769	37880580	Pcdhgb5	0	distal
chr18	37879769	37880580	Pcdhga4	0	distal
chr18	37879769	37880580	Pcdhgb4	0	distal
chr18	37879769	37880580	Pcdhga5	0	distal
chr18	37879769	37880580	Pcdhga7	0	distal
chr18	37879769	37880580	Pcdhga2	0	distal
chr18	37879769	37880580	Pcdhga1	0	distal
chr18	37879769	37880580	Pcdhgb1	0	distal
chr18	37879769	37880580	Pcdhgb2	0	distal
chr18	37879769	37880580	Pcdhga9	0	distal
chr18	37879769	37880580	Pcdhga10	0	promoter
chr18	37879769	37880580	Gm26672	0	distal
chr18	37881712	37882632	Pcdhgb5	0	distal
chr18	37881712	37882632	Gm26672	0	distal
chr18	37881712	37882632	Pcdhga10	1667	distal
chr18	37881712	37882632	Pcdhga9	0	distal
chr18	37881712	37882632	Pcdhgb2	0	distal
chr18	37881712	37882632	Pcdhgb1	0	distal
chr18	37881712	37882632	Pcdhgb6	0	distal
chr18	37881712	37882632	Pcdhga1	0	distal
chr18	37881712	37882632	Pcdhga7	0	distal
chr18	37881712	37882632	Pcdhga5	0	distal
chr18	37881712	37882632	Pcdhgb4	0	distal
chr18	37881712	37882632	Pcdhga4	0	distal
chr18	37881712	37882632	Pcdhga6	0	distal
chr18	37881712	37882632	Pcdhga8	0	distal
chr18	37881712	37882632	Pcdhga3	0	distal
chr18	37881712	37882632	Pcdhga2	0	distal
chr18	37884298	37885196	Pcdhga5	0	distal
chr18	37884298	37885196	Pcdhgb6	0	distal
chr18	37884298	37885196	Pcdhgb4	0	distal
chr18	37884298	37885196	Pcdhga4	0	distal
chr18	37884298	37885196	Pcdhgb5	0	distal
chr18	37884298	37885196	Pcdhga6	0	distal
chr18	37884298	37885196	Pcdhga8	0	distal
chr18	37884298	37885196	Pcdhgb7	0	promoter
chr18	37884298	37885196	Pcdhga3	0	distal
chr18	37884298	37885196	Pcdhga7	0	distal
chr18	37884298	37885196	Pcdhga2	0	distal
chr18	37884298	37885196	Pcdhga1	0	distal
chr18	37884298	37885196	Pcdhgb1	0	distal
chr18	37884298	37885196	Pcdhgb2	0	distal
chr18	37884298	37885196	Pcdhga9	0	distal
chr18	37884298	37885196	Pcdhga10	0	distal
chr18	37884298	37885196	Gm26672	0	distal
chr18	37888518	37889300	Pcdhgb5	0	distal
chr18	37888518	37889300	Pcdhgb1	0	distal
chr18	37888518	37889300	Pcdhga3	0	distal
chr18	37888518	37889300	Pcdhgb7	0	distal
chr18	37888518	37889300	Pcdhga8	0	distal
chr18	37888518	37889300	Pcdhga6	0	distal
chr18	37888518	37889300	Pcdhga4	0	distal
chr18	37888518	37889300	Pcdhgb4	0	distal
chr18	37888518	37889300	Pcdhga5	0	distal
chr18	37888518	37889300	Pcdhga7	0	distal
chr18	37888518	37889300	Pcdhga2	0	distal
chr18	37888518	37889300	Pcdhga1	0	distal
chr18	37888518	37889300	Pcdhgb6	0	distal
chr18	37888518	37889300	Gm26672	0	promoter
chr18	37888518	37889300	Pcdhga10	0	distal
chr18	37888518	37889300	Pcdhga9	0	distal
chr18	37888518	37889300	Pcdhga11	0	promoter
chr18	37888518	37889300	Pcdhgb2	0	distal
chr18	37890467	37891571	Pcdhga9	0	distal
chr18	37890467	37891571	Gm26672	-1461	distal
chr18	37890467	37891571	Pcdhga10	0	distal
chr18	37890467	37891571	Pcdhga11	0	distal
chr18	37890467	37891571	Pcdhga3	0	distal
chr18	37890467	37891571	Pcdhgb7	0	distal
chr18	37890467	37891571	Pcdhga8	0	distal
chr18	37890467	37891571	Pcdhga6	0	distal
chr18	37890467	37891571	Pcdhgb5	0	distal
chr18	37890467	37891571	Pcdhga4	0	distal
chr18	37890467	37891571	Pcdhgb4	0	distal
chr18	37890467	37891571	Pcdhga5	0	distal
chr18	37890467	37891571	Pcdhga7	0	distal
chr18	37890467	37891571	Pcdhga2	0	distal
chr18	37890467	37891571	Pcdhga1	0	distal
chr18	37890467	37891571	Pcdhgb6	0	distal
chr18	37890467	37891571	Pcdhgb1	0	distal
chr18	37890467	37891571	Pcdhgb2	0	distal
chr18	37894262	37895167	Pcdhgb2	0	distal
chr18	37894262	37895167	Gm26672	0	distal
chr18	37894262	37895167	Pcdhga10	0	distal
chr18	37894262	37895167	Pcdhga9	0	distal
chr18	37894262	37895167	Pcdhga11	0	distal
chr18	37894262	37895167	Pcdhgb8	0	promoter
chr18	37894262	37895167	Pcdhgb1	0	distal
chr18	37894262	37895167	Pcdhga3	0	distal
chr18	37894262	37895167	Pcdhgb7	0	distal
chr18	37894262	37895167	Pcdhga8	0	distal
chr18	37894262	37895167	Pcdhga6	0	distal
chr18	37894262	37895167	Pcdhgb5	0	distal
chr18	37894262	37895167	Pcdhga4	0	distal
chr18	37894262	37895167	Pcdhgb4	0	distal
chr18	37894262	37895167	Pcdhga5	0	distal
chr18	37894262	37895167	Pcdhga7	0	distal
chr18	37894262	37895167	Pcdhga2	0	distal
chr18	37894262	37895167	Pcdhga1	0	distal
chr18	37894262	37895167	Pcdhgb6	0	distal
chr18	37898625	37899433	Pcdhga3	0	distal
chr18	37898625	37899433	Pcdhgb7	0	distal
chr18	37898625	37899433	Pcdhga8	0	distal
chr18	37898625	37899433	Pcdhga6	0	distal
chr18	37898625	37899433	Pcdhgb5	0	distal
chr18	37898625	37899433	Pcdhga4	0	distal
chr18	37898625	37899433	Pcdhgb4	0	distal
chr18	37898625	37899433	Pcdhga5	0	distal
chr18	37898625	37899433	Pcdhga7	0	distal
chr18	37898625	37899433	Pcdhga2	0	distal
chr18	37898625	37899433	Pcdhga1	0	distal
chr18	37898625	37899433	Pcdhgb6	0	distal
chr18	37898625	37899433	Pcdhgb8	0	distal
chr18	37898625	37899433	Pcdhgb1	0	distal
chr18	37898625	37899433	Pcdhgb2	0	distal
chr18	37898625	37899433	Pcdhga11	0	distal
chr18	37898625	37899433	Pcdhga9	0	distal
chr18	37898625	37899433	Pcdhga12	0	promoter
chr18	37898625	37899433	Pcdhga10	0	distal
chr18	37898625	37899433	Gm26672	0	distal
chr18	37900856	37901634	Pcdhga10	0	distal
chr18	37900856	37901634	Pcdhga3	0	distal
chr18	37900856	37901634	Pcdhgb7	0	distal
chr18	37900856	37901634	Pcdhga8	0	distal
chr18	37900856	37901634	Pcdhga6	0	distal
chr18	37900856	37901634	Pcdhgb5	0	distal
chr18	37900856	37901634	Pcdhga4	0	distal
chr18	37900856	37901634	Pcdhgb4	0	distal
chr18	37900856	37901634	Pcdhga5	0	distal
chr18	37900856	37901634	Pcdhga7	0	distal
chr18	37900856	37901634	Pcdhga1	0	distal
chr18	37900856	37901634	Pcdhga2	0	distal
chr18	37900856	37901634	Gm26672	0	promoter
